role,job_title,company,location,experience,salary,skills,posted_date,exp_min,exp_max,exp_avg,min_sal,max_sal,sal_avg_lpa,skills_list,skills_normalized
Python Developer,Python Developer,Evnek,Noida,1-5 Yrs,,"python, dbms, postgresql, asynchronous, flask, c#, rest, c++",5 days ago,1.0,5.0,3.0,,,,"['python', 'dbms', 'postgresql', 'asynchronous', 'flask', 'c#', 'rest', 'c++']","python, dbms, postgresql, asynchronous, flask, c#, rest, c++"
Python Developer,Python Developer (Python +AWS),Avisoft,Noida,4-7 Yrs,,"Python, Django, PostgreSQL, Restful API, MySQL, Javascript, MongoDB, AWS",5 days ago,4.0,7.0,5.5,,,,"['python', 'django', 'postgresql', 'restful api', 'mysql', 'javascript', 'mongodb', 'aws']","python, django, postgresql, restful api, mysql, javascript, mongodb, aws"
Python Developer,Python Developer,Adengage,"Mumbai, Hyderabad, Mumbai, Hyderabad",3-5 Yrs,,"python, python development, django, flask, python framework, css, bootstrap, jquery",5 days ago,3.0,5.0,4.0,,,,"['python', 'python development', 'django', 'flask', 'python framework', 'css', 'bootstrap', 'jquery']","python, python development, django, flask, python framework, css, bootstrap, jquery"
Python Developer,Python Developer - Gurgaon,PwC India,Gurugram,2-5 Yrs,3-7 Lacs PA,"Python, Python Framework, Django, Python Developer, Python Development, Development, Framework",2 weeks ago,2.0,5.0,3.5,3.0,7.0,5.0,"['python', 'python framework', 'django', 'python developer', 'python development', 'development', 'framework']","python, python framework, django, python developer, python development, development, framework"
Python Developer,Python Software Developer,Deloitte Consulting,Hybrid - Hyderabad,5-10 Yrs,,"Fast Api, AWS, Flask, Python, Software, API, Development, Software development",5 days ago,5.0,10.0,7.5,,,,"['fast api', 'aws', 'flask', 'python', 'software', 'api', 'development', 'software development']","fast api, aws, flask, python, software, api, development, software development"
Python Developer,Python Developer @ Infosys- Pan India,Infosys,"Hybrid - Pune, Delhi / NCR, Mumbai (All Areas)",4-9 Yrs,,"Python, Django, Python Development, Flask, Pan, Development",6 days ago,4.0,9.0,6.5,,,,"['python', 'django', 'python development', 'flask', 'pan', 'development']","python, django, python development, flask, pan, development"
Python Developer,Python Developer,Capgemini,Coimbatore,3-6 Yrs,,"python, software development, software design, python development, software engineering, rest, automation testing, sql",2 weeks ago,3.0,6.0,4.5,,,,"['python', 'software development', 'software design', 'python development', 'software engineering', 'rest', 'automation testing', 'sql']","python, software development, software design, python development, software engineering, rest, automation testing, sql"
Python Developer,Python Software Developer,KDS Services,Lucknow(Gomti Nagar),3-6 Yrs,,"Django, Fast Api, Django Framework, Flask, Rest, Python Framework, ORM, Python Development",1 day ago,3.0,6.0,4.5,,,,"['django', 'fast api', 'django framework', 'flask', 'rest', 'python framework', 'orm', 'python development']","django, fast api, django framework, flask, rest, python framework, orm, python development"
Python Developer,Python Developers _Immediate Joiners/ Maximum 30 days Joiners require,JTSI TECHNOLOGIES INDIA PRIVATE LIMITED,Hybrid - Kochi,4-9 Yrs,,"Python, Django, Fast Api, Python Development, Flask, Development, API",5 days ago,4.0,9.0,6.5,,,,"['python', 'django', 'fast api', 'python development', 'flask', 'development', 'api']","python, django, fast api, python development, flask, development, api"
Python Developer,Python Software Developer,Hexaware Technologies,"Hybrid - Pune, Chennai, Mumbai (All Areas)",4-9 Yrs,,"Python, Django, Tornado, FastAPI, Rest Api Services, Flask, SQL, Software",Today,4.0,9.0,6.5,,,,"['python', 'django', 'tornado', 'fastapi', 'rest api services', 'flask', 'sql', 'software']","python, django, tornado, fastapi, rest api services, flask, sql, software"
Python Developer,Python Developer,Intellius Recode,Hybrid - Chennai,2-7 Yrs,,"Pytorch, Python, Tensorflow, Development, Python Development",6 days ago,2.0,7.0,4.5,,,,"['pytorch', 'python', 'tensorflow', 'development', 'python development']","pytorch, python, tensorflow, development, python development"
Python Developer,Python Developer,PamTen,Hyderabad(Nanakramguda),5-10 Yrs,18-27.5 Lacs PA,"Pyspark, Rest, Django, Pandas, Python Development, Python, Development",1 week ago,5.0,10.0,7.5,18.0,27.5,22.75,"['pyspark', 'rest', 'django', 'pandas', 'python development', 'python', 'development']","pyspark, rest, django, pandas, python development, python, development"
Python Developer,Python Developer,Prudent Globaltech Solutions,Hybrid - Hyderabad,8-10 Yrs,,"Fast Api, Rest api, Python, SQL, Development, API, Python Development, Rest",5 days ago,8.0,10.0,9.0,,,,"['fast api', 'rest api', 'python', 'sql', 'development', 'api', 'python development', 'rest']","fast api, rest api, python, sql, development, api, python development, rest"
Python Developer,Python developer,searchends,Vadodara,4-9 Yrs,10-18 Lacs PA,"NoSQL, Power Bi, SSIS, ETL, Python, GIT, Bitbucket, Rest Api Services",5 days ago,4.0,9.0,6.5,10.0,18.0,14.0,"['nosql', 'power bi', 'ssis', 'etl', 'python', 'git', 'bitbucket', 'rest api services']","nosql, power bi, ssis, etl, python, git, bitbucket, rest api services"
Python Developer,Python Developers,Leading Client,Pune,6-10 Yrs,,"Python, Rest, NoSQL, Dockers, Cloud Native frameworks, OpenShift, Django, Python Developer",5 days ago,6.0,10.0,8.0,,,,"['python', 'rest', 'nosql', 'dockers', 'cloud native frameworks', 'openshift', 'django', 'python developer']","python, rest, nosql, dockers, cloud native frameworks, openshift, django, python developer"
Python Developer,Python Developer,MSCI Services,Pune,3-5 Yrs,,"CVS, Manager Quality Assurance, orchestration, Agile, Software development life cycle, Data processing, Agile methodology, Analytics",1 week ago,3.0,5.0,4.0,,,,"['cvs', 'manager quality assurance', 'orchestration', 'agile', 'software development life cycle', 'data processing', 'agile methodology', 'analytics']","cvs, manager quality assurance, orchestration, agile, software development life cycle, data processing, agile methodology, analytics"
Python Developer,Python Developer,Kovai Soft Technologies,Chennai,3-8 Yrs,,"Cloud Platform, Python, Tensorflow, Google, Azure, AI, SQL, Pytorch",5 days ago,3.0,8.0,5.5,,,,"['cloud platform', 'python', 'tensorflow', 'google', 'azure', 'ai', 'sql', 'pytorch']","cloud platform, python, tensorflow, google, azure, ai, sql, pytorch"
Python Developer,Python Developer,MSCI Services,Pune,2-5 Yrs,,"continuous integration, python, orchestration, microsoft azure, python development, data pipeline, data engineering, research",1 week ago,2.0,5.0,3.5,,,,"['continuous integration', 'python', 'orchestration', 'azure', 'python development', 'data pipeline', 'data engineering', 'research']","continuous integration, python, orchestration, azure, python development, data pipeline, data engineering, research"
Python Developer,Python Developer,Primotech,"Mohali, Chandigarh",2-7 Yrs,,"Django, Python, Celery, Bigquery, Fast Api, Redis, Sqlalchemy, Flask",4 days ago,2.0,7.0,4.5,,,,"['django', 'python', 'celery', 'bigquery', 'fast api', 'redis', 'sqlalchemy', 'flask']","django, python, celery, bigquery, fast api, redis, sqlalchemy, flask"
Python Developer,Python Developer,Energytech Global,Hyderabad,9-14 Yrs,,"Postgresql, Agile, Ci/Cd, Python Development, AWS, Microservices, Cd, Development",5 days ago,9.0,14.0,11.5,,,,"['postgresql', 'agile', 'ci', 'cd', 'python development', 'aws', 'microservices', 'development']","postgresql, agile, ci, cd, python development, aws, microservices, development"
Python Developer,Python Developer,Capgemini,Pune,5-10 Yrs,,"python, python development, aws cloudformation, aws lambda, aws, kubernetes, software development, dynamo db",1 week ago,5.0,10.0,7.5,,,,"['python', 'python development', 'aws cloudformation', 'aws lambda', 'aws', 'kubernetes', 'software development', 'dynamo db']","python, python development, aws cloudformation, aws lambda, aws, kubernetes, software development, dynamo db"
Python Developer,Python Developer,Suzva Software Technologies,Mumbai,6-8 Yrs,,"Python, Azure, Docker, PostgreSQL, MySQL, CI/CD, MongoDB, AWS",5 days ago,6.0,8.0,7.0,,,,"['python', 'azure', 'docker', 'postgresql', 'mysql', 'ci', 'cd', 'mongodb', 'aws']","python, azure, docker, postgresql, mysql, ci, cd, mongodb, aws"
Python Developer,Python Developer,A Edge Client,"Hybrid - Gurugram, Delhi / NCR",6-9 Yrs,,"Python developer, Python, Python Framework, Django, Python Development, Flask, Framework, Development",5 days ago,6.0,9.0,7.5,,,,"['python developer', 'python', 'python framework', 'django', 'python development', 'flask', 'framework', 'development']","python developer, python, python framework, django, python development, flask, framework, development"
Python Developer,Developer - Python,Wipro,Bengaluru,3-8 Yrs,,"continuous integration, software development, root cause analysis, software development life cycle, mis, python, software testing, test cases",2 days ago,3.0,8.0,5.5,,,,"['continuous integration', 'software development', 'root cause analysis', 'software development life cycle', 'mis', 'python', 'software testing', 'test cases']","continuous integration, software development, root cause analysis, software development life cycle, mis, python, software testing, test cases"
Python Developer,Python Developer,Persistent,Pune,3-7 Yrs,,"python development, css, do, bootstrap, jquery, healthcare, sql, git",1 week ago,3.0,7.0,5.0,,,,"['python development', 'css', 'do', 'bootstrap', 'jquery', 'healthcare', 'sql', 'git']","python development, css, do, bootstrap, jquery, healthcare, sql, git"
Python Developer,Python Developer,Persistent,Hyderabad,3-7 Yrs,,"python development, css, do, bootstrap, jquery, healthcare, sql, git",1 week ago,3.0,7.0,5.0,,,,"['python development', 'css', 'do', 'bootstrap', 'jquery', 'healthcare', 'sql', 'git']","python development, css, do, bootstrap, jquery, healthcare, sql, git"
Python Developer,Python ML developer,Infosys,Bengaluru,3-8 Yrs,,"python, relational databases, sql, tensorflow, debugging, snowflake, kubernetes, algorithms",2 days ago,3.0,8.0,5.5,,,,"['python', 'relational databases', 'sql', 'tensorflow', 'debugging', 'snowflake', 'kubernetes', 'algorithms']","python, relational databases, sql, tensorflow, debugging, snowflake, kubernetes, algorithms"
Python Developer,Python Developer,Alrium,Bengaluru,3-8 Yrs,,"Python, Python Development, Development",1 week ago,3.0,8.0,5.5,,,,"['python', 'python development', 'development']","python, python development, development"
Python Developer,Python Developer,BMC Software,Pune,3-8 Yrs,,"python, documentation, ansible, devops, aws, linux system administration, container, kubernetes",1 week ago,3.0,8.0,5.5,,,,"['python', 'documentation', 'ansible', 'devops', 'aws', 'linux system administration', 'container', 'kubernetes']","python, documentation, ansible, devops, aws, linux system administration, container, kubernetes"
Python Developer,Python Software Developer,randstad offshore,Hybrid - Hyderabad,4-9 Yrs,,"Tableau, Python, SQL, Etl Pipelines, Data Transformation, Data Pipeline, Data Analysis, Looker",2 days ago,4.0,9.0,6.5,,,,"['tableau', 'python', 'sql', 'etl pipelines', 'data transformation', 'data pipeline', 'data analysis', 'looker']","tableau, python, sql, etl pipelines, data transformation, data pipeline, data analysis, looker"
Python Developer,Python Developer,Apptad Inc,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-4 Yrs,,"Python, Python Development, Development",2 weeks ago,2.0,4.0,3.0,,,,"['python', 'python development', 'development']","python, python development, development"
Python Developer,Python Developer,Persistent,Pune,4-8 Yrs,,"Python Development, GoLang, Python, Development",1 week ago,4.0,8.0,6.0,,,,"['python development', 'golang', 'python', 'development']","python development, golang, python, development"
Python Developer,Python Developer,a pioneering French company,Pune,4-9 Yrs,,"Django ORM, Django, Sqlalchemy, Python, Development, ORM, Python Development",6 days ago,4.0,9.0,6.5,,,,"['django orm', 'django', 'sqlalchemy', 'python', 'development', 'orm', 'python development']","django orm, django, sqlalchemy, python, development, orm, python development"
Python Developer,Python Senior Software Developer,Kaspon,Chennai,5-7 Yrs,,"Python, Angular 8, RESTAPI, MVVM, J query, Django, MVC, jQuery",5 days ago,5.0,7.0,6.0,,,,"['python', 'angular 8', 'restapi', 'mvvm', 'j query', 'django', 'mvc', 'jquery']","python, angular 8, restapi, mvvm, j query, django, mvc, jquery"
Python Developer,Python Developer,SP Software,Bengaluru,3-6 Yrs,,"Etl Pipelines, Snowflake, PLSQL, Performance Tuning, Python, ETL, Performance, Pipeline",1 week ago,3.0,6.0,4.5,,,,"['etl pipelines', 'snowflake', 'plsql', 'performance tuning', 'python', 'etl', 'performance', 'pipeline']","etl pipelines, snowflake, plsql, performance tuning, python, etl, performance, pipeline"
